,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_dTLB_load_misses,perf_dTLB_loads,perf_dTLB_store_misses,perf_dTLB_stores,perf_iTLB_load_misses,perf_iTLB_loads,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
22,17.9162,17.9083,17.7842,0.124053,99.9558,518040,false,false,20,232476599,140745412554570,36790383,3651153907,165762,12902,44281295074,106056059,17.903203098,20,17.9083,17.9162,518040,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/UTI-10-10p0.cnf.gz/0,OK,NaN
23,37.0503,37.0446,36.9467,0.097825,99.9846,500464,false,false,20,537411537,140760536047108,121298353,8156647781,171363,16145,89742784717,108455551,37.036879987,20,37.0446,37.0503,500464,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/9dlx_vliw_at_b_iq2.cnf.gz/0,OK,NaN
24,14.5717,14.5649,14.0332,0.531669,99.9528,944060,false,false,10,114206099,14116587005,15498842,4750779210,587776,35748,36295492176,130830954,14.558668113,10,14.5649,14.5717,944060,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step14.cnf.gz/0,OK,NaN
25,73.9612,73.9506,73.8514,0.099165,99.9856,510096,false,false,10,1935548605,140754040894751,444518353,9443301146,258510,9915,181811396447,297815794,73.948070117,10,73.9506,73.9612,510096,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/palac-sn7-ipc5-h16.cnf.gz/0,OK,NaN
26,111.633,111.624,111.478,0.145367,99.9913,535536,false,false,20,1877175091,281488385147875,531717315,17522415647,366002,14386,275468644983,624530853,111.620222306,20,111.624,111.633,535536,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,OK,NaN
27,594.536,594.508,594.082,0.426569,99.9954,577236,false,false,10,9558778015,1407387227985590,4361885026,75703919127,1478791,16763,1460585473277,5626973568,594.522625588,10,594.508,594.536,577236,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/md5_48_3.cnf.gz/0,OK,NaN
28,7.6565,7.65043,6.93387,0.716566,99.9207,1201880,false,false,10,77068767,6267554970,23633375,2598955838,785187,108171,19048835399,65705711,7.643060815,10,7.65043,7.6565,1201880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/velev-pipe-sat-1.0-b9.cnf.gz/0,OK,NaN
29,0.519101,0.513449,0.46921,0.044239,98.9112,447916,false,false,20,3140563,380304068,726451,150381286,45018,8378,1247929273,1776456,0.505802812,20,0.513449,0.519101,447916,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/een-tip-uns-nusmv-t5.B.cnf.gz/0,OK,NaN
30,66.2505,66.2386,66.0437,0.194914,99.982,558936,false,false,10,869953280,140773326879106,134291789,12152184886,326232,20185,164813353208,474067295,66.237103653,10,66.2386,66.2505,558936,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/UTI-15-10p1.cnf.gz/0,OK,NaN
31,30.0329,30.0261,29.9,0.126119,99.9775,513800,false,false,10,434169389,140743624854760,103368079,4926789916,190393,14895,74521962121,195719604,30.019544268,10,30.0261,30.0329,513800,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/SAT_dat.k65.debugged.cnf.gz/0,OK,NaN
32,0.203684,0.198359,0.177137,0.021222,97.3857,428364,false,false,10,669341,179495258,141388,65806523,24245,7762,461921749,409891,0.190577645,10,0.198359,0.203684,428364,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/AProVE09-11.cnf.gz/0,OK,NaN
33,231.253,231.226,230.324,0.902,99.9883,723056,false,false,20,3785383053,562974879644510,877092799,43036699816,1314991,164299,575083829878,1827072413,231.239203343,20,231.226,231.253,723056,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/9dlx_vliw_at_b_iq5.cnf.gz/0,OK,NaN
34,43.6106,43.6029,43.4937,0.109239,99.9824,497324,false,false,20,682685410,23133510523,185436181,7344483736,209615,13795,108724392347,215547638,43.597445157,20,43.6029,43.6106,497324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,OK,NaN
35,104.437,104.429,104.218,0.211616,99.9925,581680,false,false,20,2004929362,281479883908082,589390127,13566556186,418469,13545,255208992495,948493985,104.424017013,20,104.429,104.437,581680,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/manol-pipe-c10nid_i.cnf.gz/0,OK,NaN
36,17.409,17.4028,17.3134,0.089424,99.9648,502248,false,false,20,213878944,140744727977950,59313192,2814417259,132144,10501,43035046409,125536086,17.395632739,20,17.4028,17.409,502248,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK,NaN
37,0.540477,0.532171,0.487968,0.044203,98.4632,451640,false,false,10,2897568,384447922,706528,154276432,50967,7279,1294514123,2933931,0.523809429,10,0.532171,0.540477,451640,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK,NaN
38,900.042,900.013,899.542,0.47093,99.9967,641676,true,false,1,16711221722,2111068746491760,7502536854,112422903611,2086016,16365,2204335988478,7213000672,900.024144548,1,900.013,900.042,641676,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/mizh-sha0-36-4.cnf.gz/0,TLE,NaN
39,137.639,137.629,137.177,0.452064,99.993,644304,false,false,20,2032860568,281497256958825,464935588,19555243858,595957,11493,337910808702,468419331,137.625331861,20,137.629,137.639,644304,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/minxor128.cnf.gz/0,OK,NaN
40,162.365,162.341,162.22,0.121271,99.9853,519932,false,false,20,4093580490,422229796621533,685130489,24505072349,459398,17883,403662799906,218644445,162.352157150,20,162.341,162.365,519932,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/anbul-dated-5-15-u.cnf.gz/0,OK,NaN
41,28.7939,28.7862,28.6507,0.135464,99.9732,507008,false,false,10,474648667,140737792257883,71398447,5413883930,181330,12068,70536651284,175337122,28.780001182,10,28.7862,28.7939,507008,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/UR-10-10p1.cnf.gz/0,OK,NaN
42,4.21771,4.21128,4.16046,0.050821,99.8477,452652,false,false,20,16202360,3281003148,2904293,935448435,57423,8361,10469947839,4209733,4.204018435,20,4.21128,4.21771,452652,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step11.cnf.gz/0,OK,NaN
43,0.341117,0.334548,0.310209,0.024339,98.0743,430088,false,false,20,1043599,254595806,293866,96726705,27052,6067,801743908,532053,0.326203706,20,0.334548,0.341117,430088,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/manol-pipe-g6bi.cnf.gz/0,OK,NaN
44,0.456797,0.443979,0.396042,0.047937,97.1939,449052,false,false,10,1333742,379424710,397650,154049758,49384,7435,1073962996,1950398,0.435272089,10,0.443979,0.456797,449052,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK,NaN
45,0.75315,0.748569,0.695978,0.052591,99.3918,460300,false,false,20,4805300,556909045,1263630,216215059,59881,7484,1834142255,4169304,0.740069784,20,0.748569,0.75315,460300,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK,NaN
46,8.17237,8.16509,8.10904,0.056053,99.9109,459588,false,false,20,80434854,5804718410,16198255,1894796118,72435,11026,20330620428,14133175,8.158392608,20,8.16509,8.17237,459588,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/9dlx_vliw_at_b_iq1.cnf.gz/0,OK,NaN
47,103.997,103.987,103.931,0.056216,99.9907,457692,false,false,20,1032400490,281475979421033,231464657,22918842083,253411,8849,255994986854,123956743,103.982934988,20,103.987,103.997,457692,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/goldb-heqc-dalumul.cnf.gz/0,OK,NaN
48,46.4611,46.4517,46.1702,0.281471,99.9799,651236,false,false,10,429162103,140757937286771,57493237,12946881473,363551,21201,115343761396,145180933,46.447986902,10,46.4517,46.4611,651236,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step16.cnf.gz/0,OK,NaN
49,900.038,900.005,899.628,0.377259,99.9964,559176,true,false,1,2214568037,2111066113272387,451088971,243815390668,2148491,10992,2210845427442,772113252,900.023792224,1,900.005,900.038,559176,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz/0,TLE,NaN
50,503.893,503.845,503.418,0.426769,99.9904,764740,false,false,10,9692512761,1125916094305325,2334288841,48081735278,1409282,37984,1252856119368,6974180305,503.880008340,10,503.845,503.893,764740,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/cube-11-h14-sat.cnf.gz/0,OK,NaN
51,0.460188,0.439903,0.361743,0.07816,95.592,477900,false,false,20,711978,414534497,311485,194950712,73160,7669,1064408180,3073610,0.438241789,20,0.439903,0.460188,477900,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/dspam_dump_vc949.cnf.gz/0,OK,NaN
52,10.5188,10.5114,10.3399,0.171524,99.9302,560296,false,false,20,112856229,7929280470,22718965,2099150100,193624,11373,26186407600,30056749,10.506253978,20,10.5114,10.5188,560296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz/0,OK,NaN
53,900.008,899.978,899.805,0.173636,99.9967,505960,true,false,1,17710078311,2111082678305036,4646121730,155069583948,1840500,11799,2204072116285,2991468844,899.994889711,1,899.978,900.008,505960,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/gripper13u.shuffled-as.sat03-395.cnf.gz/0,TLE,NaN
54,191.842,191.83,191.786,0.044482,99.9939,442228,false,false,10,1308753807,422246897485531,295669341,39532999676,382030,18623,474707761582,169511244,191.829431347,10,191.83,191.842,442228,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/gss-17-s100.cnf.gz/0,OK,NaN
55,165.091,165.057,164.773,0.283457,99.9794,615564,false,false,10,2548184273,422234466009820,396367848,28785025230,604935,24125,407361619313,993743325,165.059897064,10,165.057,165.091,615564,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/UTI-20-5p1.cnf.gz/0,OK,NaN
56,198.392,198.374,197.73,0.643947,99.9909,897296,false,false,10,5467975219,422230989035961,1125905865,21191010332,1115396,53932,493055218018,1278503242,198.378721018,10,198.374,198.392,897296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/safe-50-h50-sat.cnf.gz/0,OK,NaN
57,0.0901779,0.084946,0.068191,0.016755,94.1983,0,false,false,10,79676,52755038,24090,22020739,14753,5813,179969399,52944,0.076684150,10,0.084946,0.0901779,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/dp10s10.shuffled.cnf.gz/0,OK,NaN
58,19.8262,19.8183,19.787,0.031356,99.9602,435180,false,false,20,203309631,140744462970552,53055195,2995949044,64834,7667,46681550257,10444996,19.813183675,20,19.8183,19.8262,435180,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/rand_net70-60-10.shuffled.cnf.gz/0,OK,NaN
59,21.6927,21.6871,21.5779,0.109213,99.9742,512060,false,false,10,308286528,10981474762,73774882,3645387894,165942,13926,54061277329,115940521,21.679601553,10,21.6871,21.6927,512060,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/SAT_dat.k60.debugged.cnf.gz/0,OK,NaN
60,317.408,317.385,317.281,0.103328,99.9926,511940,false,false,10,5426218494,703707890296628,2330992300,41464081202,721271,14553,778014779916,2226987623,317.388149330,10,317.385,317.408,511940,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/sha0_35_4.cnf.gz/0,OK,NaN
61,0.145186,0.13919,0.124698,0.014492,95.8701,417732,false,false,20,116685,94653079,10179,32184267,14631,5757,314937598,43605,0.132037874,20,0.13919,0.145186,417732,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/rand_net60-30-1.shuffled.cnf.gz/0,OK,NaN
62,35.3761,35.3705,35.1497,0.220834,99.984,611224,false,false,20,489398388,24396117106,148610316,8450738390,307440,17983,88190220053,143394814,35.363252533,20,35.3705,35.3761,611224,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/q_query_3_L90_coli.sat.cnf.gz/0,OK,NaN
63,213.935,213.921,213.711,0.209985,99.9936,607380,false,false,20,4240344486,562955339945805,690862976,34016781234,656831,17351,522666404669,2077081346,213.922017566,20,213.921,213.935,607380,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/UCG-15-10p0.cnf.gz/0,OK,NaN
64,96.8298,96.8165,96.7556,0.060812,99.9862,469016,false,false,20,1208341463,281489127369189,413913376,18278011440,248800,10356,240491613329,74498139,96.816852378,20,96.8165,96.8298,469016,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/q_query_3_l46_lambda.cnf.gz/0,OK,NaN
65,0.027481,0.022369,0.008148,0.014221,81.3979,0,false,false,10,25983,5980693,3944,2944744,12285,5750,23842691,12001,0.014650125,10,0.022369,0.027481,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/aes_32_1_keyfind_1.cnf.gz/0,OK,NaN
66,43.4157,43.4089,43.3743,0.034674,99.9844,444220,false,false,20,478644779,140738223988950,131494418,8382232687,121582,7947,107791864540,8080908,43.402808336,20,43.4089,43.4157,444220,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK,NaN
67,100.691,100.682,100.428,0.254162,99.9915,552020,false,false,20,1687135198,140764679761333,377091572,15749586258,388879,8781,250642851857,173649383,100.677758048,20,100.682,100.691,552020,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/minxorminand064.cnf.gz/0,OK,NaN
68,273.102,273.073,272.797,0.275028,99.9891,610636,false,false,10,6375592699,562972854221345,1656305293,36776449696,871141,24619,679165124186,1475592498,273.089188637,10,273.073,273.102,610636,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0,OK,NaN
69,57.6078,57.601,57.4216,0.179412,99.9883,558540,false,false,10,844622962,140760246729070,205049219,8557845894,303491,18478,143129218237,518656040,57.594756757,10,57.601,57.6078,558540,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/SAT_dat.k90.debugged.cnf.gz/0,OK,NaN
70,15.9394,15.9249,15.829,0.095871,99.9085,475092,false,false,20,144206886,12824376998,35641782,3975224569,113420,13962,39688122962,24859164,15.925982043,20,15.9249,15.9394,475092,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/velev-pipe-o-uns-1.1-6.cnf.gz/0,OK,NaN
71,130.062,130.049,129.92,0.12933,99.9906,507660,false,false,20,1410689361,422214948172378,674334973,30841770052,349137,17585,318401885943,244042611,130.048651800,20,130.049,130.062,507660,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,OK,NaN
72,116.57,116.561,116.433,0.128132,99.9925,510592,false,false,10,1775219701,281500388701099,663470658,18182573700,343783,14990,287536386950,600407197,116.556838639,10,116.561,116.57,510592,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/md5_48_1.cnf.gz/0,OK,NaN
73,16.6195,16.6106,16.5181,0.092465,99.9461,488100,false,false,20,210527683,8357473590,57540522,2759107456,125158,9149,41398887445,68315539,16.606289634,20,16.6106,16.6195,488100,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK,NaN
74,43.9293,43.9207,43.3099,0.610766,99.9804,719296,false,false,10,350095717,140749770157105,43724537,12250683250,696159,129161,106800135520,165701681,43.916034899,10,43.9207,43.9293,719296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-18-step16.cnf.gz/0,OK,NaN
75,719.929,719.852,719.5,0.351757,99.9892,561088,false,false,10,14109985963,1688854582726629,5996555778,91651439667,1686426,18582,1771496901801,5676562797,719.916574994,10,719.852,719.929,561088,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/sha0_35_1.cnf.gz/0,OK,NaN
76,6.62659,6.62202,6.60313,0.018894,99.931,425648,false,false,20,15247923,140739361451633,3860832,994125916,28223,6764,13769361194,1107701,6.613817652,20,6.62202,6.62659,425648,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,OK,NaN
77,3.5739,3.56876,3.5377,0.031066,99.8563,434800,false,false,10,10624710,2798214565,3093479,781415606,34464,7521,8868271669,2864918,3.560769416,10,3.56876,3.5739,434800,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/vmpc_29.cnf.gz/0,OK,NaN
78,10.6233,10.6178,10.2175,0.400377,99.9486,855324,false,false,10,56277114,11215512371,27243507,1751224600,433227,33740,26449067311,117398456,10.610237652,10,10.6178,10.6233,855324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/traffic_r_sat.cnf.gz/0,OK,NaN
79,120.141,120.121,120.003,0.118444,99.9841,504512,false,false,20,1269440435,281481364836133,613920159,28638017909,329427,17671,294254535298,228170575,120.117322935,20,120.121,120.141,504512,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,OK,NaN
80,0.080993,0.072732,0.054178,0.018554,89.8004,0,false,false,10,103923,58837529,39139,27936017,18534,6059,148773773,73248,0.067136121,10,0.072732,0.080993,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/een-tip-sat-texas-tp-5e.cnf.gz/0,OK,NaN
81,21.6627,21.6568,21.5683,0.08847,99.9725,485376,false,false,20,488125952,10976063827,78955417,3394883495,136612,11569,53984973471,19487064,21.649572446,20,21.6568,21.6627,485376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/dated-5-11-u.cnf.gz/0,OK,NaN
82,19.5526,19.547,19.3942,0.152766,99.9716,509224,false,false,20,280732322,14343166645,53414241,3882321879,161322,17595,48721874354,49805754,19.539564618,20,19.547,19.5526,509224,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz/0,OK,NaN
83,108.43,108.415,108.331,0.084261,99.9863,506756,false,false,20,2175547540,281493866441755,586144648,15449885005,318193,12062,269534554957,486989041,108.417197266,20,108.415,108.43,506756,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6138.taurus.hrsk.tu-dresden.de,output/glibc/default[s=glucose-4.2.1]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.gz/0,OK,NaN
