,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
877,24.7125,0.678013,0.623561,0.054452,2.7436,407456,false,false,20,1358595,1653412723,6166482,23.461375606,20,0.678013,24.7125,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK,NaN
878,10.821,0.959863,0.894115,0.065748,8.87037,430744,false,false,20,3594604,2354077991,9653365,10.175259196,20,0.959863,10.821,430744,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK,NaN
879,901.499,146.933,146.257,0.675275,16.2987,471008,true,false,143,-1,-1,-1,-1,143,146.933,901.499,471008,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/SAT_dat.k80.cnf.gz/0,TLE,NaN
880,358.412,78.2609,77.9903,0.270663,21.8354,481324,false,false,10,281475023153889,194959038950,1079986223,358.127801306,10,78.2609,358.412,481324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/md5_47_4.cnf.gz/0,OK,NaN
881,362.754,49.1988,49.1134,0.085476,13.5626,412672,false,false,20,140737539419098,122559497926,370959150,362.290759493,20,49.1988,362.754,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE07-06.cnf.gz/0,OK,NaN
882,497.127,71.0838,70.9244,0.159407,14.2989,446160,false,false,20,281475074071584,177028541950,910154797,496.211089250,20,71.0838,497.127,446160,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK,NaN
883,900.056,276.182,275.306,0.875817,30.685,693488,true,false,0,562950329864544,688287340592,4117240480,899.771446283,0,276.182,900.056,693488,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/md5_48_3.cnf.gz/0,TLE,NaN
884,177.292,25.8644,25.6852,0.17918,14.5886,516084,false,false,20,140737558411458,64395071922,398589000,176.316897725,20,25.8644,177.292,516084,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK,NaN
885,360.697,49.3819,49.1935,0.188345,13.6907,435288,false,false,20,140737883176051,122966356593,661185172,360.424813463,20,49.3819,360.697,435288,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/uts-l06-ipc5-h30-unknown.cnf.gz/0,OK,NaN
886,613.37,102.393,102.335,0.058572,16.6936,307660,false,false,10,140737498226337,255093885291,123136620,613.376883650,10,102.393,613.37,307660,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/aes_64_1_keyfind_1.cnf.gz/0,OK,NaN
887,5.91469,0.239432,0.20915,0.030282,4.04809,407456,false,false,20,173418,556014445,698946,4.957880164,20,0.239432,5.91469,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK,NaN
888,14.844,1.45229,1.24792,0.204374,9.78369,478728,false,false,10,1357743,3575100686,9462013,13.455351907,10,1.45229,14.844,478728,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz/0,OK,NaN
889,900.151,229.188,228.83,0.358122,25.4611,412672,true,false,0,-1,-1,-1,-1,0,229.188,900.151,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vmpc_29.cnf.gz/0,TLE,NaN
890,524.848,81.7652,81.7245,0.040732,15.5788,319136,false,false,10,281475033272907,203672199195,963461607,524.258825147,10,81.7652,524.848,319136,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/gss-17-s100.cnf.gz/0,OK,NaN
891,5.22825,0.569964,0.512498,0.057466,10.9016,328712,false,false,10,1191281,1382160656,4764495,5.037726432,10,0.569964,5.22825,328712,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK,NaN
892,450.131,85.4534,85.0911,0.36233,18.9841,508208,false,false,10,140737672874888,212917719107,1168068567,449.710895085,10,85.4534,450.131,508208,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,OK,NaN
893,23.2101,7.16939,7.06356,0.105826,30.889,525816,false,false,10,43556689,17838515719,59935493,21.573073491,10,7.16939,23.2101,525816,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK,NaN
894,478.142,77.0807,76.9913,0.089353,16.1209,412672,false,false,10,422212468088636,191989968714,290190676,477.090803563,10,77.0807,478.142,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/simon-s02b-r4b1k1.1.cnf.gz/0,OK,NaN
895,486.149,95.8783,95.5823,0.295974,19.722,500968,false,false,10,140737593678481,238850652284,1183979792,485.731344059,10,95.8783,486.149,500968,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0,OK,NaN
896,900.585,183.398,182.878,0.520637,20.3643,590960,true,false,0,-1,-1,-1,-1,0,183.398,900.585,590960,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,TLE,NaN
897,6.91847,0.33504,0.295859,0.039181,4.84269,412672,false,false,10,702291,799069278,2835428,6.145996251,10,0.33504,6.91847,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE09-25.cnf.gz/0,OK,NaN
898,655.014,115.16,114.569,0.590865,17.5814,780416,false,false,10,140737635784015,286916958778,1995920398,654.759741226,10,115.16,655.014,780416,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/partial-5-15-s.cnf.gz/0,OK,NaN
899,900.19,206.349,206.043,0.305701,22.9228,483932,true,false,0,-1,-1,-1,-1,0,206.349,900.19,483932,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,TLE,NaN
900,386.03,58.4966,58.3617,0.13494,15.1534,435564,false,false,20,281474985361846,145704718788,772278995,385.555911583,20,58.4966,386.03,435564,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK,NaN
901,460.332,58.2136,57.8109,0.402642,12.646,689768,false,false,20,140738024786051,145008284239,822241452,460.078812723,20,58.2136,460.332,689768,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz/0,OK,NaN
902,1.82784,0.045472,0.022992,0.02248,2.48775,0,false,false,10,70302,77693729,361737,1.533904698,10,0.045472,1.82784,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/dp04s04.shuffled.cnf.gz/0,OK,NaN
903,900.225,139.474,139.258,0.216026,15.4932,443376,true,false,0,-1,-1,-1,-1,0,139.474,900.225,443376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_b_unsat.cnf.gz/0,TLE,NaN
904,90.5775,24.1515,24.0645,0.086918,26.6639,339092,false,false,10,255397350,60140659594,315743421,89.870822518,10,24.1515,90.5775,339092,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE09-20.cnf.gz/0,OK,NaN
905,3.70396,0.295964,0.274391,0.021573,7.99048,305156,false,false,20,221599,700657465,843303,3.444235218,20,0.295964,3.70396,305156,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/minor032.cnf.gz/0,OK,NaN
906,2.51548,0.21992,0.161827,0.058093,8.74267,423748,false,false,20,294370,510664834,943479,2.264812629,20,0.21992,2.51548,423748,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/xinetd_vc56703.cnf.gz/0,OK,NaN
907,900.047,202.672,202.499,0.172779,22.518,412672,true,false,0,140737850729151,505034290360,1690538650,899.530869813,0,202.672,900.047,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/maris-s03-gripper11.cnf.gz/0,TLE,NaN
908,900.53,197.387,196.548,0.839622,21.919,939484,true,false,0,-1,-1,-1,-1,0,197.387,900.53,939484,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UTI-15-5p0.cnf.gz/0,TLE,NaN
909,901.384,130.952,130.874,0.07744,14.5279,326968,true,false,0,-1,-1,-1,-1,0,130.952,901.384,326968,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/gss-19-s100.cnf.gz/0,TLE,NaN
910,11.4391,0.05578,0.029204,0.026576,0.487625,407456,false,false,20,82991,101598332,326870,9.894845963,20,0.05578,11.4391,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/E15N15.cnf.gz/0,OK,NaN
911,12.9531,0.614456,0.563972,0.050484,4.74369,407456,false,false,10,1788757,1494659853,5676949,11.737771379,10,0.614456,12.9531,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK,NaN
912,900.421,213.6,212.304,1.29623,23.7222,1298080,true,false,0,-1,-1,-1,-1,0,213.6,900.421,1298080,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-pipe-uns-1.0-8.cnf.gz/0,TLE,NaN
913,290.99,30.6549,29.7823,0.872601,10.5347,999880,false,false,10,186438201,76331350387,510624910,290.413815408,10,30.6549,290.99,999880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE07-11.cnf.gz/0,OK,NaN
914,900.221,281.84,281.256,0.583939,31.3079,611348,true,false,143,-1,-1,-1,-1,143,281.84,900.221,611348,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/post-cbmc-aes-ee-r2.cnf.gz/0,TLE,NaN
915,263.319,54.1262,53.9757,0.150447,20.5554,365456,false,false,20,140737835506002,134796580523,442971034,263.004907237,20,54.1262,263.319,365456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/countbitswegner064.cnf.gz/0,OK,NaN
916,900.465,167.482,167.027,0.455151,18.5995,525816,true,false,0,-1,-1,-1,-1,0,167.482,900.465,525816,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/mizh-md5-47-3.cnf.gz/0,TLE,NaN
917,504.914,75.6431,75.5953,0.047832,14.9814,321364,false,false,20,140737591617799,188413495078,349856409,504.625758142,20,75.6431,504.914,321364,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK,NaN
918,900.65,171.923,171.829,0.094275,19.0888,420368,true,false,0,562950145844478,428272368611,1716514186,899.600912989,0,171.923,900.65,420368,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/sortnet-6-ipc5-h11-unsat.cnf.gz/0,TLE,NaN
919,484.068,89.5199,89.3888,0.131138,18.4932,354968,false,false,20,244828559,223041703472,534129536,483.813772781,20,89.5199,484.068,354968,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,OK,NaN
920,900.286,209.623,208.698,0.924927,23.2841,1002148,true,false,0,-1,-1,-1,-1,0,209.623,900.286,1002148,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/anbul-part-10-15-s.cnf.gz/0,TLE,NaN
921,900.781,151.18,150.75,0.429539,16.7832,652912,true,false,0,-1,-1,-1,-1,0,151.18,900.781,652912,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ibm-2004-23-k100.cnf.gz/0,TLE,NaN
922,900.08,285.207,284.01,1.19624,31.6868,597444,true,false,0,985162451415590,710457537077,3794119146,899.508457517,0,285.207,900.08,597444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-vliw-uns-2.0-iq1.cnf.gz/0,TLE,NaN
923,900.113,231.591,230.399,1.19148,25.7291,1277916,true,false,0,-1,-1,-1,-1,0,231.591,900.113,1277916,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/ndhf_xits_19_UNKNOWN.cnf.gz/0,TLE,NaN
924,900.546,200.883,200.618,0.265342,22.3068,407456,true,false,143,-1,-1,-1,-1,143,200.883,900.546,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/maxxor032.cnf.gz/0,TLE,NaN
925,901.288,135.108,134.779,0.32888,14.9906,523780,true,false,0,562950218075777,336567688279,2107691511,900.903342107,0,135.108,901.288,523780,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/dated-10-13-u.cnf.gz/0,TLE,NaN
926,901.837,159.409,159.012,0.396831,17.676,525816,true,false,0,-1,-1,-1,-1,0,159.409,901.837,525816,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/slp-synthesis-aes-top30.cnf.gz/0,TLE,NaN
927,901.262,185.155,185.082,0.073117,20.544,327700,true,false,0,-1,-1,-1,-1,0,185.155,901.262,327700,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,TLE,NaN
928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,-1,-1,-1,-1,-1,-1,-1,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.gz/0,RTE,true
929,901.1,160.844,160.046,0.798448,17.8498,965376,true,false,0,-1,-1,-1,-1,0,160.844,901.1,965376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UTI-15-10p1.cnf.gz/0,TLE,NaN
930,336.866,57.5358,57.2892,0.24665,17.0797,491968,false,false,20,140737489561990,143340453884,761062065,335.531787403,20,57.5358,336.866,491968,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L80_coli.sat.cnf.gz/0,OK,NaN
931,901.09,138.045,137.792,0.252638,15.3197,444964,true,false,0,-1,-1,-1,-1,0,138.045,901.09,444964,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vmpc_30.cnf.gz/0,TLE,NaN
932,900.746,176.461,176.182,0.278888,19.5906,433428,true,false,0,562949999305817,439632628311,2115300297,899.704754897,0,176.461,900.746,433428,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,TLE,NaN
933,900.101,189.74,189.344,0.395733,21.0798,610440,true,false,143,-1,-1,-1,-1,143,189.74,900.101,610440,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_L100_coli.sat.cnf.gz/0,TLE,NaN
934,588.851,102.113,101.839,0.274579,17.3411,500016,false,false,10,281475662769165,254359928073,1983362639,588.595913730,10,102.113,588.851,500016,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/UR-10-10p1.cnf.gz/0,OK,NaN
935,401.137,50.6619,50.5267,0.13526,12.6296,412672,false,false,10,140737625073275,126205266049,338417686,400.921769036,10,50.6619,401.137,412672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/grieu-vmpc-27.cnf.gz/0,OK,NaN
936,506.978,69.9277,69.6683,0.259427,13.793,496332,false,false,10,140737954315043,174207409446,995405571,505.719822016,10,69.9277,506.978,496332,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/SAT_dat.k85.debugged.cnf.gz/0,OK,NaN
937,93.1594,10.7191,10.391,0.328099,11.5062,553140,false,false,20,140737565049044,26663275432,156367854,92.403808397,20,10.7191,93.1594,553140,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,OK,NaN
938,718.083,140.667,140.51,0.157293,19.5892,374356,false,false,20,703687531466400,350369656978,1740546357,717.625773141,20,140.667,718.083,374356,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/q_query_3_l47_lambda.cnf.gz/0,OK,NaN
939,4.58286,0.503553,0.466147,0.037406,10.9877,321716,false,false,10,1326859,1217886600,5432895,4.335806280,10,0.503553,4.58286,321716,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK,NaN
940,1.86549,0.054361,0.027499,0.026862,2.91403,299528,false,false,20,73749,98892110,349134,1.595935940,20,0.054361,1.86549,299528,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/E07N15.cnf.gz/0,OK,NaN
941,14.7831,0.179729,0.144331,0.035398,1.21577,407456,false,false,10,195199,408464403,925900,10.298563839,10,0.179729,14.7831,407456,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/AProVE09-22.cnf.gz/0,OK,NaN
942,901.403,192.06,191.795,0.264385,21.3068,430928,true,false,143,-1,-1,-1,-1,143,192.06,901.403,430928,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_3b_unknown.cnf.gz/0,TLE,NaN
943,900.181,203.425,202.984,0.441475,22.5983,484236,true,false,0,-1,-1,-1,-1,0,203.425,900.181,484236,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/traffic_pcb_unknown.cnf.gz/0,TLE,NaN
944,901.492,147.854,147.349,0.505136,16.401,579584,true,false,0,-1,-1,-1,-1,0,147.854,901.492,579584,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/vange-col-abb313GPIA-9-c.cnf.gz/0,TLE,NaN
945,900.178,226.649,224.346,2.30282,25.1782,2128436,true,false,0,281475243992393,563579982301,3285289030,899.638954309,0,226.649,900.178,2128436,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/velev-pipe-sat-1.0-b7.cnf.gz/0,TLE,NaN
946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,-1,-1,-1,-1,-1,-1,-1,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/homer16.shuffled.cnf.gz/0,RTE,true
947,900.437,166.121,164.227,1.89487,18.449,718372,true,false,0,562950030334775,413852438375,1494583453,900.179176605,0,166.121,900.437,718372,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi6311.taurus.hrsk.tu-dresden.de,output/glibc_thp/default[s=minisat]/sat_gauss_bench/minxor128.cnf.gz/0,TLE,NaN
