,perf_dTLB_stores,runsolver_CPUTIME,perf_dTLB_loads,perf_dTLB_store_misses,platform,runsolver_error,runsolver_WCTIME,verdict,runsolver_USERTIME,runsolver_CPUUSAGE,hostname,return_code,runsolver_TIMEOUT,run_id,runsolver_SYSTEMTIME,wall_time,perf_iTLB_load_misses,perf_elapsed,runsolver_STATUS,runsolver_MAXVM,runsolver_MEMOUT,perf_iTLB_loads,max_memory,perf_cycles,perf_dTLB_load_misses,perf_cache_misses,cpu_time
1857,12359061299,22.1106,34831390815,43251482,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,22.1233,OK,21.7714,99.9429,taurusi6035.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0077.mcc2020_cnf/0",0.339231,22.1233,932626,21.993008541,0,374000,false,33645,374000,54514102776,2247339,2965384,22.1106
1858,11413967686,20.5664,32275277435,38616519,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,20.5716,OK,20.2381,99.9748,taurusi6029.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0115.mcc2020_cnf/0",0.32831,20.5716,1070312,20.441120270,0,373240,false,28580,373240,50363449026,2315151,621370,20.5664
1859,403422606861,914.109,1050534291186,424593429,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,914.125,OK,905.262,99.9983,taurusi6030.taurus.hrsk.tu-dresden.de,1,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0198.mcc2020_cnf/0",8.84712,914.125,15146918,913.994138056,1,4330104,false,169892,4330104,2258250527485,5228422159,44982750,914.109
1860,9529675888,17.0601,26856776283,33550059,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,17.0697,OK,16.7892,99.9443,taurusi5312.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0007.mcc2020_cnf/0",0.270963,17.0697,1372934,16.934439261,0,372584,false,29138,372584,41715932456,3774312,520700,17.0601
1861,9011177407,15.2316,24436089802,32028364,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,15.2462,OK,15.0343,99.9045,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0029.mcc2020_cnf/0",0.197313,15.2462,730881,15.115700662,0,365496,false,29475,365496,37541402596,2021242,154906,15.2316
1862,1362906881988,3599.9,4596696087491,576140493,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.05,TLE,3455.38,99.996,taurusi6030.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/muFFT_0017.mcc2020_cnf/0",144.521,3600.05,457103181,3599.914799462,1,441368,false,6488208,441368,8898748542100,8536188541,47280921,3599.9
1863,1408617853444,3600.03,3348147400688,586306199,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.2,TLE,3539.77,99.9955,taurusi5255.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0165.mcc2020_cnf/0",60.2619,3600.2,165371358,3599.860871746,1,2879064,false,126778,2879064,8890172662248,20497195226,2465963325,3600.03
1864,-1,3600.04,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.16,TLE,3593.5,99.9965,taurusi5346.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0206.mcc2020_cnf/0",6.53669,3600.16,-1,-1,1,1738088,false,-1,1738088,-1,-1,-1,3600.04
1865,7246496571,13.2759,20339734744,26958913,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,13.2857,OK,13.0254,99.9259,taurusi5293.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0011.mcc2020_cnf/0",0.250403,13.2857,642045,13.157002825,0,369480,false,33787,369480,32403400389,1832039,1454666,13.2759
1866,-1,3599.45,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.06,TLE,3594.44,99.9833,taurusi5126.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0173.mcc2020_cnf/0",5.017,3600.06,-1,-1,1,1022492,false,-1,1022492,-1,-1,-1,3599.45
1867,9947059999,18.0246,28283256412,33299625,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,18.0319,OK,17.7265,99.9596,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0059.mcc2020_cnf/0",0.298087,18.0319,977437,17.896144041,0,369952,false,29284,369952,44089615640,2048607,2749879,18.0246
1868,355096877770,726.239,865278730799,375524036,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,726.336,OK,719.677,99.9868,taurusi5126.taurus.hrsk.tu-dresden.de,1,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0210.mcc2020_cnf/0",6.56258,726.336,34186827,726.201667028,1,4307576,false,74807,4307576,1794200499397,2543394319,25567391,726.239
1869,1118533876730,3599.81,2646079849881,1639928681,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.1,TLE,3594.38,99.992,taurusi5560.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0228.mcc2020_cnf/0",5.43064,3600.1,28539943,3599.905549644,1,1159852,false,73232,1159852,8895792262573,25597024465,27026557011,3599.81
1870,1068824586888,3599.71,2540474138464,1930612994,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.05,TLE,3595.89,99.9904,taurusi5094.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0061.mcc2020_cnf/0",3.82053,3600.05,22890480,3599.873412578,1,936744,false,45352,936744,8897146179054,29834582045,31952184728,3599.71
1871,21465379188,39.8562,60756826602,70730607,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,39.8679,OK,39.1375,99.9706,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/simplexml_0003.mcc2020_cnf/0",0.718727,39.8679,2695603,39.734066002,0,375236,false,39011,375236,98262918210,17350089,1696658,39.8562
1872,15293470555,26.7499,42247364361,54179698,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,26.762,OK,26.4396,99.9547,taurusi4066.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/timeout_0006.mcc2020_cnf/0",0.310309,26.762,1257726,26.632774428,0,378524,false,33505,378524,65608598400,3060212,4222467,26.7499
1873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RTE,NaN,NaN,NaN,9,NaN,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/timeout_0006.mcc2020_cnf/0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874,7958356081,14.5105,22492653771,30576263,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,14.5162,OK,14.3005,99.961,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0029.mcc2020_cnf/0",0.210042,14.5162,566702,14.385342368,0,359980,false,20799,359980,35729404819,1475326,1916999,14.5105
1875,3650484691,6.25746,9833123495,13449226,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,6.26313,OK,6.12134,99.9095,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0007.mcc2020_cnf/0",0.136128,6.26313,348714,6.132538321,0,281296,false,16083,281296,15105513474,707530,92921,6.25746
1876,74548779763,143.453,218790750774,260022864,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,143.465,OK,141.593,99.9919,taurusi5312.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0213.mcc2020_cnf/0",1.8601,143.465,6830938,143.331318135,0,441804,false,46730,441804,354278849559,178147983,14123380,143.453
1877,1087907646338,3600.12,2591869601751,1469250203,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.05,TLE,3596.44,100.002,taurusi6029.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0170.mcc2020_cnf/0",3.68061,3600.05,25315136,3599.871802324,1,861788,false,45655,861788,8894675220251,27697907124,29744629312,3600.12
1878,8097489211,16.0241,21640724726,17986223,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,16.0301,OK,15.7423,99.9622,taurusi5542.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0012.mcc2020_cnf/0",0.281817,16.0301,737157,15.899767622,0,368448,false,28647,368448,39337710784,10488879,2650027,16.0241
1879,1286912815179,3600.32,3535596153231,2412008748,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.26,TLE,3438.47,100.002,taurusi6029.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0138.mcc2020_cnf/0",161.848,3600.26,585991802,3599.911880968,1,3280456,false,4298995,3280456,8892504705106,55901313326,3687157561,3600.32
1880,1096833582211,3600.27,2574028372212,1656325892,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.12,TLE,3596.15,100.004,taurusi5229.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0100.mcc2020_cnf/0",4.12386,3600.12,27671468,3599.910293990,1,1169512,false,56983,1169512,8896248435978,24864567579,29659119131,3600.27
1881,3962515567,6.76986,10639284886,14120839,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,6.78555,OK,6.62746,99.7687,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0004.mcc2020_cnf/0",0.142393,6.78555,299886,6.655477825,0,282276,false,16539,282276,16366776167,659634,104524,6.76986
1882,12610292581,21.3553,34279999569,44122028,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,21.3611,OK,21.1059,99.9727,taurusi6028.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/timeout_0005.mcc2020_cnf/0",0.249401,21.3611,1018670,21.232221634,0,372952,false,30284,372952,52319784236,2041670,427409,21.3553
1883,972373259671,3599.92,2316113338170,1397333587,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.08,TLE,3596.21,99.9956,taurusi5312.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0062.mcc2020_cnf/0",3.70864,3600.08,22569609,3599.901990048,1,839784,false,49438,839784,8896965949640,24925995724,42833130009,3599.92
1884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RTE,NaN,NaN,NaN,9,NaN,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0062.mcc2020_cnf/0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1885,11866487188,21.6629,33644828226,36769245,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,21.6782,OK,21.2173,99.9296,taurusi5126.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0089.mcc2020_cnf/0",0.445659,21.6782,1837384,21.547401994,0,369304,false,26294,369304,53071050027,5669955,738130,21.6629
1886,1224237480507,3600.16,3828486796509,1065282682,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.04,TLE,3538.49,100.003,taurusi5235.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0116.mcc2020_cnf/0",61.6764,3600.04,165795503,3599.909256304,1,430312,false,109334,430312,8895063229902,34603014110,179045223,3600.16
1887,25289007992,47.1567,71892569626,43522799,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,47.1619,OK,44.4744,99.9889,taurusi5293.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0074.mcc2020_cnf/0",2.68227,47.1619,12287838,47.033566934,0,375464,false,82961,375464,116129808342,10490178,1065288,47.1567
1888,1098170716512,3600.06,2593556323903,1582430513,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.1,TLE,3596.17,99.999,taurusi6030.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0205.mcc2020_cnf/0",3.88774,3600.1,21142594,3599.911429955,1,1010952,false,144963,1010952,8895832018091,28048628554,27910112957,3600.06
1889,58294955643,112.087,161403190095,157735108,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,112.094,OK,110.167,99.9934,taurusi5229.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/muFFT_0014.mcc2020_cnf/0",1.91987,112.094,6787870,111.965133473,0,414876,false,40734,414876,276631848086,100280453,4685002,112.087
1890,1506115296446,3600.18,3591643741803,361377357,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.33,TLE,3531.51,99.9958,taurusi5068.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0166.mcc2020_cnf/0",68.6635,3600.33,190363442,3599.906202018,1,4300620,false,397177,4300620,8890432059150,10322257343,1055543183,3600.18
1891,15855288477,28.2516,44390727842,54641390,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,28.2738,OK,27.8252,99.9214,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0004.mcc2020_cnf/0",0.426426,28.2738,1475118,28.126501097,0,389568,false,40074,389568,69561009876,3070499,755399,28.2516
1892,1556807305121,3599.85,3730743977976,228710975,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.18,TLE,3541.5,99.9907,taurusi5560.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0187.mcc2020_cnf/0",58.348,3600.18,190799551,3599.905224195,1,2353056,false,484397,2353056,8890781826133,8359291079,1434488857,3599.85
1893,1106162304049,3599.8,2601259182996,1305176451,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.13,TLE,3594.6,99.9908,taurusi5560.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0132.mcc2020_cnf/0",5.19927,3600.13,31020437,3599.906678329,1,1401320,false,96519,1401320,8896210144185,21617433367,30020470914,3599.8
1894,7813417916,14.2255,22199731282,29202270,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,14.2404,OK,13.9716,99.8948,taurusi5255.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0018.mcc2020_cnf/0",0.253839,14.2404,597536,14.109488628,0,372176,false,44648,372176,35041450201,1626588,1452954,14.2255
1895,8832419205,15.1435,24001640824,31852707,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,15.1626,OK,14.9492,99.8743,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0036.mcc2020_cnf/0",0.194298,15.1626,732359,15.026193644,0,368180,false,29931,368180,37004562398,1622804,354670,15.1435
1896,1344694139064,3600.17,3148822451153,1497062737,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.23,TLE,3588.89,99.9984,taurusi5293.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0050.mcc2020_cnf/0",11.2853,3600.23,36915803,3599.909693886,1,2868228,false,116495,2868228,8894233707606,29991580280,5691103428,3600.17
1897,7271237781,12.7903,19724896462,28324269,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,12.8021,OK,12.6131,99.9074,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/muFFT_0008.mcc2020_cnf/0",0.177192,12.8021,560769,12.669950402,0,284360,false,18561,284360,31366317470,1620988,284517,12.7903
1898,1181750820140,3599.84,2785378509882,1672085722,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.16,TLE,3593.24,99.991,taurusi5094.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0219.mcc2020_cnf/0",6.59407,3600.16,24501187,3599.912462640,1,1917412,false,176283,1917412,8895632062085,27132074856,21481485345,3599.84
1899,-1,3599.96,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.05,TLE,3595.03,99.9974,taurusi5255.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0221.mcc2020_cnf/0",4.92981,3600.05,-1,-1,1,634772,false,-1,634772,-1,-1,-1,3599.96
1900,-1,3599.85,-1,-1,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.09,TLE,3595,99.9933,taurusi6028.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0142.mcc2020_cnf/0",4.85439,3600.09,-1,-1,1,1093780,false,-1,1093780,-1,-1,-1,3599.85
1901,8548607199,14.5377,23207460419,31156246,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,14.5441,OK,14.3461,99.9557,taurusi5235.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0046.mcc2020_cnf/0",0.191562,14.5441,634385,14.410887840,0,367152,false,29132,367152,35807749428,1462010,606619,14.5377
1902,906450130327,2204.06,2856619797432,269187079,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,2204.12,OK,2131.46,99.9971,taurusi5346.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0068.mcc2020_cnf/0",72.5938,2204.12,237011832,2203.989102119,0,434460,false,392231,434460,5447085596127,1086944637,19991928,2204.06
1903,19644265770,37.2804,54718061350,45722493,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,37.2831,OK,36.3051,99.9927,taurusi5229.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0095.mcc2020_cnf/0",0.975293,37.2831,3323601,37.150644243,0,381772,false,34978,381772,91550841697,5920382,991919,37.2804
1904,19785119523,38.2133,52211437148,44306295,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,38.2269,OK,37.0862,99.9645,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0020.mcc2020_cnf/0",1.12718,38.2269,4293268,38.097314818,0,372644,false,38013,372644,94216156247,25458661,1916216,38.2133
1905,1208854505971,3600.02,2839231877362,1769499630,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.11,TLE,3596.09,99.9976,taurusi5255.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0237.mcc2020_cnf/0",3.93276,3600.11,25589844,3599.910110598,1,1349364,false,40537,1349364,8897140931241,28404087646,21133052018,3600.02
1906,4017126227,6.84962,10780482375,14363800,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,6.85977,OK,6.70189,99.8521,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/muFFT_0026.mcc2020_cnf/0",0.147726,6.85977,337846,6.724941767,0,280256,false,19509,280256,16566218097,680555,234481,6.84962
1907,546597799032,1176.11,1276339948061,184668375,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,1176.17,OK,1141.97,99.9952,taurusi5312.taurus.hrsk.tu-dresden.de,1,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0154.mcc2020_cnf/0",34.1439,1176.17,106925766,1176.037442430,1,4325988,false,101415,4325988,2904683252262,1624199971,727321543,1176.11
1908,11541257230,20.8775,32673250006,40323882,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,20.8838,OK,20.5667,99.9699,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0036.mcc2020_cnf/0",0.310821,20.8838,944010,20.753359172,0,373608,false,30257,373608,51186319617,2386890,2140252,20.8775
1909,1227550370798,3600.15,2921724070237,2597481215,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.25,TLE,3584.33,99.9973,taurusi5293.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0083.mcc2020_cnf/0",15.8228,3600.25,42113441,3599.879597698,1,3444600,false,65438,3444600,8892995034842,33316629671,14184875782,3600.15
1910,4990656912,8.33761,13374625331,16917877,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,8.34511,OK,8.18983,99.9101,taurusi6028.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/tcas_0018.mcc2020_cnf/0",0.147783,8.34511,407817,8.216070670,0,282260,false,17865,282260,20236766341,856684,203832,8.33761
1911,7251982146,12.7795,19734192492,28376980,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,12.7847,OK,12.6011,99.9593,taurusi6030.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/gjk_0001.mcc2020_cnf/0",0.17837,12.7847,533158,12.653786907,0,285360,false,25411,285360,31346555550,1305430,406672,12.7795
1912,1149531687839,3600.04,2714802245663,1879694289,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,3600.11,TLE,3594.82,99.9983,taurusi5293.taurus.hrsk.tu-dresden.de,1,true,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/http_parser_0247.mcc2020_cnf/0",5.22281,3600.11,28906326,3599.910593011,1,1153860,false,73675,1153860,8895599922741,29164564566,21984481670,3600.04
1913,4351782835,7.57434,11827338028,16478266,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,7.58846,OK,7.41753,99.8139,taurusi5094.taurus.hrsk.tu-dresden.de,0,false,"output/number_sat/default[s=c2d,t=0]/track1_mc/Moehle_Biere_Ge_2020_03_16/cnf/cubature_0124.mcc2020_cnf/0",0.156802,7.58846,344887,7.458738151,0,281152,false,20607,281152,18355249114,712150,202341,7.57434
